id,hasEnsData,name,type,length
ENSRNOG00000022660,True,Ccdc73,protein_coding,141611
ENSRNOG00000022664,True,Kat7,protein_coding,34043
ENSRNOG00000022681,True,Bbln,protein_coding,2794
ENSRNOG00000022686,True,Zdhhc2,protein_coding,69592
ENSRNOG00000022691,True,St8sia5,protein_coding,61187
ENSRNOG00000022694,True,Plekhg5,protein_coding,43442
ENSRNOG00000022697,True,Clec14a,protein_coding,3139
ENSRNOG00000022698,True,Vsig10,protein_coding,34026
ENSRNOG00000022701,True,Ceacam18,protein_coding,14244
ENSRNOG00000022702,True,Fbxo22,protein_coding,16257
ENSRNOG00000022704,True,Esyt3,protein_coding,46083
ENSRNOG00000022707,True,Pmp2,protein_coding,3918
ENSRNOG00000022709,True,AABR07046657.1,protein_coding,1768
ENSRNOG00000022711,True,Slco4c1,protein_coding,50854
ENSRNOG00000022712,True,Bend7,protein_coding,82277
ENSRNOG00000022720,True,Usp37,protein_coding,65053
ENSRNOG00000022723,True,Kiaa2012,protein_coding,107316
ENSRNOG00000022724,True,Cnih3,protein_coding,108337
ENSRNOG00000022725,False,,,
ENSRNOG00000022727,False,,,
ENSRNOG00000022730,True,Zfp57,protein_coding,8523
ENSRNOG00000022732,True,Tmem126b,protein_coding,14290
ENSRNOG00000022736,True,Cdkn2aip,protein_coding,3799
ENSRNOG00000022738,True,AC098459.1,protein_coding,1187
ENSRNOG00000022741,True,Ilf3,protein_coding,37890
ENSRNOG00000022742,True,Zfp954,protein_coding,5945
ENSRNOG00000022745,True,C2h5orf22,protein_coding,15375
ENSRNOG00000022748,True,Tmem126a,protein_coding,7925
ENSRNOG00000022751,True,Spata31f3,protein_coding,5844
ENSRNOG00000022753,True,Mast3,protein_coding,27065
ENSRNOG00000022760,True,Rubcnl,protein_coding,68431
ENSRNOG00000022764,True,Evi2a,protein_coding,4643
ENSRNOG00000022766,False,,,
ENSRNOG00000022767,True,Elfn1,protein_coding,64497
ENSRNOG00000022769,True,Sp100,protein_coding,66002
ENSRNOG00000022771,True,Arhgap23,protein_coding,101856
ENSRNOG00000022772,True,Prickle1,protein_coding,18971
ENSRNOG00000022777,True,Six1,protein_coding,5236
ENSRNOG00000022778,True,Pphln1,protein_coding,91358
ENSRNOG00000022781,True,Ccser2,protein_coding,112635
ENSRNOG00000022784,True,Fzd10,protein_coding,3195
ENSRNOG00000022791,True,Ttc6,protein_coding,231386
ENSRNOG00000022796,True,Fgfbp3,protein_coding,2528
ENSRNOG00000022800,True,Sp140,protein_coding,50029
ENSRNOG00000022802,True,Tmem184b,protein_coding,42851
ENSRNOG00000022804,True,Foxp4,protein_coding,56403
ENSRNOG00000022807,True,Pced1b,protein_coding,136912
ENSRNOG00000022812,True,Ercc5,protein_coding,45083
ENSRNOG00000022822,True,Fam169b,protein_coding,79757
ENSRNOG00000022837,True,Slc25a40,protein_coding,87112
ENSRNOG00000022838,True,Cnksr1,protein_coding,10715
ENSRNOG00000022839,True,Ifit3,protein_coding,5141
ENSRNOG00000022844,True,Pdzrn4,protein_coding,148530
ENSRNOG00000022845,True,Cep70,protein_coding,52488
ENSRNOG00000022847,True,Dop1a,protein_coding,103760
ENSRNOG00000022848,True,Mageb6b1,protein_coding,75236
ENSRNOG00000022852,True,Snx22,protein_coding,2880
ENSRNOG00000022855,True,AABR07039112.1,protein_coding,1496
ENSRNOG00000022857,True,Dnaaf10,lncRNA,3674
ENSRNOG00000022859,True,Trem1,protein_coding,15384
ENSRNOG00000022860,True,Swi5,protein_coding,19090
ENSRNOG00000022863,True,Lingo4,protein_coding,26461
ENSRNOG00000022868,True,Ell3,protein_coding,6684
ENSRNOG00000022870,True,Smad5,protein_coding,26914
ENSRNOG00000022871,True,2610008E11Rikl,protein_coding,21200
ENSRNOG00000022877,True,Poldip3,protein_coding,28186
ENSRNOG00000022884,True,Cd84,protein_coding,34523
ENSRNOG00000022893,True,Rimbp2,protein_coding,208783
ENSRNOG00000022894,True,Bivm,protein_coding,35772
ENSRNOG00000022896,True,Rrp7a,protein_coding,16345
ENSRNOG00000022910,True,Emcn,protein_coding,79829
ENSRNOG00000022911,True,Hjurp,protein_coding,14342
ENSRNOG00000022919,False,,,
ENSRNOG00000022921,True,Dact2,protein_coding,10072
ENSRNOG00000022922,True,Slc25a12,protein_coding,94831
ENSRNOG00000022929,True,Mtmr12,protein_coding,69346
ENSRNOG00000022932,True,Serhl2,protein_coding,26725
ENSRNOG00000022934,True,Rps2-ps6,protein_coding,968
ENSRNOG00000022938,True,Ap4e1,protein_coding,63796
ENSRNOG00000022939,True,Gpkow,protein_coding,14774
ENSRNOG00000022943,True,Dgka,protein_coding,26375
ENSRNOG00000022946,True,Slc22a3,protein_coding,89136
ENSRNOG00000022950,True,Dppa3,protein_coding,39565
ENSRNOG00000022953,True,Ccdc163,protein_coding,6155
ENSRNOG00000022967,True,Slc35d1,protein_coding,46959
ENSRNOG00000022971,False,,,
ENSRNOG00000022975,True,Nfam1,protein_coding,36097
ENSRNOG00000022980,True,Sdhd,protein_coding,9534
ENSRNOG00000022983,True,Trim17,protein_coding,10315
ENSRNOG00000022990,True,Ifnk,protein_coding,2208
ENSRNOG00000022999,True,Ppp2r3a,protein_coding,136724
ENSRNOG00000023007,True,Col6a6,protein_coding,167050
ENSRNOG00000023008,True,Fam131c,protein_coding,19028
ENSRNOG00000023013,True,Marchf3,protein_coding,151920
ENSRNOG00000023020,True,Fdx2,protein_coding,4933
ENSRNOG00000023021,True,Msl2,protein_coding,87068
ENSRNOG00000023023,True,Trpt1,protein_coding,4999
ENSRNOG00000023035,True,Smim8,protein_coding,8824
ENSRNOG00000023053,True,Ice1,protein_coding,39491
ENSRNOG00000023064,True,Catsper2,protein_coding,19382
ENSRNOG00000023065,True,Zfp637,protein_coding,27333
ENSRNOG00000023068,False,,,
ENSRNOG00000023077,True,Cpne9,protein_coding,23541
ENSRNOG00000023079,True,Nras,protein_coding,8708
ENSRNOG00000023085,True,Pmel,protein_coding,10160
ENSRNOG00000023086,True,Arpp19,protein_coding,467
ENSRNOG00000023089,False,,,
ENSRNOG00000023093,True,Mis18bp1,protein_coding,48884
ENSRNOG00000023095,True,Npepps,protein_coding,82511
ENSRNOG00000023100,True,Dynlt5,protein_coding,22149
ENSRNOG00000023101,True,AABR07047835.1,protein_coding,2113
ENSRNOG00000023107,True,Yeats2,protein_coding,86074
ENSRNOG00000023109,True,Icoslg,protein_coding,10283
ENSRNOG00000023122,True,Apol11a,protein_coding,4774
ENSRNOG00000023126,True,Rxfp3,protein_coding,1430
ENSRNOG00000023129,True,Mfsd9,protein_coding,19558
ENSRNOG00000023130,True,Lyplal1,protein_coding,31416
ENSRNOG00000023140,True,Pnldc1,protein_coding,18450
ENSRNOG00000023143,True,Nlrp1a,protein_coding,46620
ENSRNOG00000023148,True,Col11a1,protein_coding,193138
ENSRNOG00000023150,True,Gpi,protein_coding,27870
ENSRNOG00000023151,True,Scgb2a1,protein_coding,3362
ENSRNOG00000023152,True,Tmem201,protein_coding,22416
ENSRNOG00000023162,True,Car14,protein_coding,8026
ENSRNOG00000023172,True,Dnajb3,protein_coding,1072
ENSRNOG00000023176,True,Kidins220,protein_coding,84962
ENSRNOG00000023177,True,Esrp2,protein_coding,7167
ENSRNOG00000023187,True,Cxhxorf38,protein_coding,21243
ENSRNOG00000023197,True,Zfp608,protein_coding,105585
ENSRNOG00000023202,True,Usp15,protein_coding,91849
ENSRNOG00000023208,True,Myorg,protein_coding,15797
ENSRNOG00000023209,True,Slamf7,protein_coding,17206
ENSRNOG00000023210,True,Trappc10,protein_coding,60337
ENSRNOG00000023213,True,Dmrtb1,protein_coding,7555
ENSRNOG00000023214,True,Il20rb,protein_coding,29559
ENSRNOG00000023216,True,Ccdc17,protein_coding,10735
ENSRNOG00000023220,True,Cnot11,protein_coding,9713
ENSRNOG00000023226,True,S100a10,protein_coding,8774
ENSRNOG00000023230,True,C6h14orf28,protein_coding,7230
ENSRNOG00000023233,True,Zfp658,protein_coding,13218
ENSRNOG00000023238,True,Dgkd,protein_coding,90630
ENSRNOG00000023257,True,Adamts9,protein_coding,171439
ENSRNOG00000023258,True,Nfkb1,protein_coding,94190
ENSRNOG00000023261,True,Ube2q2l,lncRNA,1574
ENSRNOG00000023262,True,Cenpm,protein_coding,16742
ENSRNOG00000023269,True,AABR07021759.1,pseudogene,953
ENSRNOG00000023271,True,Parl,protein_coding,27314
ENSRNOG00000023274,True,Lrrc28,protein_coding,118051
ENSRNOG00000023278,True,Sec61a2,protein_coding,26823
ENSRNOG00000023280,True,Als2,protein_coding,57570
ENSRNOG00000023296,True,Wtip,protein_coding,33749
ENSRNOG00000023299,True,Hfm1,protein_coding,82639
ENSRNOG00000023303,True,Dpep2,protein_coding,6476
ENSRNOG00000023304,True,Lin9,protein_coding,45061
ENSRNOG00000023309,True,Anks6,protein_coding,41413
ENSRNOG00000023312,True,Lonrf2,protein_coding,36021
ENSRNOG00000023317,True,Colgalt1,protein_coding,12311
ENSRNOG00000023318,True,Tigd3,protein_coding,2812
ENSRNOG00000023320,True,Tspan1,protein_coding,5024
ENSRNOG00000023322,True,Ostc,protein_coding,29155
ENSRNOG00000023334,True,Parp14,protein_coding,32131
ENSRNOG00000023337,True,Sema3a,protein_coding,206450
ENSRNOG00000023338,True,Tspan2,protein_coding,41919
ENSRNOG00000023344,True,Rpl23a,protein_coding,3280
ENSRNOG00000023346,True,Cplane2,protein_coding,7132
ENSRNOG00000023348,True,Tbc1d2,protein_coding,47228
ENSRNOG00000023352,True,Fam78a,protein_coding,17857
ENSRNOG00000023356,True,Eif5b,protein_coding,54584
ENSRNOG00000023360,True,Fus,protein_coding,13869
ENSRNOG00000023363,True,Ing4,protein_coding,8314
ENSRNOG00000023366,True,Styxl1,protein_coding,32317
ENSRNOG00000023373,True,Sec24b,protein_coding,70023
ENSRNOG00000023375,True,Rab34,protein_coding,4200
ENSRNOG00000023376,True,Riok3,protein_coding,25567
ENSRNOG00000023381,True,Proca1,protein_coding,12922
ENSRNOG00000023383,True,Ddx3x,protein_coding,13636
ENSRNOG00000023385,False,,,
ENSRNOG00000023386,True,Gorasp2,protein_coding,28819
ENSRNOG00000023387,False,,,
ENSRNOG00000023389,True,Ephx4,protein_coding,32774
ENSRNOG00000023393,True,Nup214,protein_coding,85449
ENSRNOG00000023400,True,Dtx3l,protein_coding,9612
ENSRNOG00000023403,True,Gtpbp3,protein_coding,5091
ENSRNOG00000023404,True,Slc9b2,pseudogene,24871
ENSRNOG00000023407,True,Mrpl36,protein_coding,3490
ENSRNOG00000023410,True,Apol9a,protein_coding,6778
ENSRNOG00000023411,True,Vsig10l,protein_coding,27792
ENSRNOG00000023412,True,Tmem241,protein_coding,150226
ENSRNOG00000023428,True,Pik3r5,protein_coding,66771
ENSRNOG00000023431,True,LOC134480797,protein_coding,15897
ENSRNOG00000023446,True,Btbd8,protein_coding,67939
ENSRNOG00000023449,True,Atg9b,protein_coding,7537
ENSRNOG00000023453,True,Lrba,protein_coding,581217
ENSRNOG00000023455,True,Pomgnt1,protein_coding,9855
ENSRNOG00000023456,True,Rnf41,protein_coding,27308
ENSRNOG00000023458,True,Dcaf12l1,protein_coding,3619
ENSRNOG00000023459,False,,,
ENSRNOG00000023463,True,Parp9,protein_coding,34474
ENSRNOG00000023465,True,Depp1,protein_coding,3763
ENSRNOG00000023467,True,Fam168b,protein_coding,27034
ENSRNOG00000023473,True,Rnf122,protein_coding,17569
ENSRNOG00000023476,True,Slc16a5,protein_coding,13904
ENSRNOG00000023480,True,Nabp2,protein_coding,7078
ENSRNOG00000023484,True,Rpap2,protein_coding,78297
ENSRNOG00000023485,True,Ushbp1,protein_coding,10551
ENSRNOG00000023492,True,Greb1l,protein_coding,235342
ENSRNOG00000023494,True,Tti2,protein_coding,9530
ENSRNOG00000023496,True,Entrep2,protein_coding,412292
ENSRNOG00000023497,True,Foxe1,protein_coding,2808
ENSRNOG00000023509,True,Irs2,protein_coding,27437
ENSRNOG00000023520,True,Cs,protein_coding,33076
ENSRNOG00000023521,True,Map3k10,protein_coding,18877
ENSRNOG00000023528,True,Plaat5,protein_coding,30584
ENSRNOG00000023529,True,Rpl5l1,protein_coding,6520
ENSRNOG00000023531,True,Cldn20,protein_coding,659
ENSRNOG00000023532,False,,,
ENSRNOG00000023533,True,Dipk1a,protein_coding,71321
ENSRNOG00000023536,True,Adgrd1,protein_coding,114788
ENSRNOG00000023538,True,Aldh5a1,protein_coding,27794
ENSRNOG00000023541,True,Ahctf1,protein_coding,54455
ENSRNOG00000023546,True,Hspb1,protein_coding,1715
ENSRNOG00000023547,True,LOC120096209,protein_coding,959
ENSRNOG00000023548,True,Sned1,protein_coding,56575
ENSRNOG00000023549,True,Samd5,protein_coding,413336
ENSRNOG00000023566,True,Vwa3b,protein_coding,169181
ENSRNOG00000023577,True,Gigyf2,protein_coding,124414
ENSRNOG00000023579,True,Tet2,protein_coding,83889
ENSRNOG00000023587,True,Dhtkd1,protein_coding,51522
ENSRNOG00000023588,True,Dmgdh,protein_coding,74950
ENSRNOG00000023589,True,Gpr107,protein_coding,61235
ENSRNOG00000023591,True,Ppp2r3c,protein_coding,25466
ENSRNOG00000023593,True,Upf2,protein_coding,110539
ENSRNOG00000023601,True,Elavl4,protein_coding,143598
ENSRNOG00000023603,True,Amer3,protein_coding,11487
ENSRNOG00000023605,True,Ncbp1,protein_coding,33107
ENSRNOG00000023614,True,Hsh2d,protein_coding,12669
ENSRNOG00000023622,False,,,
ENSRNOG00000023627,True,Cfap74,protein_coding,66266
ENSRNOG00000023628,True,Tmem106a,protein_coding,8956
ENSRNOG00000023633,True,Crabp1,protein_coding,8075
ENSRNOG00000023639,True,Rpusd1,protein_coding,3823
ENSRNOG00000023643,True,Mmp17,protein_coding,24907
ENSRNOG00000023650,True,Cops4,protein_coding,30311
ENSRNOG00000023657,True,Gprin3,protein_coding,93822
ENSRNOG00000023661,True,Celf2,protein_coding,517480
ENSRNOG00000023664,True,Lepr,protein_coding,186085
ENSRNOG00000023668,True,Scyl1,protein_coding,13792
ENSRNOG00000023679,True,Prdm5,protein_coding,162533
ENSRNOG00000023683,True,Nog,protein_coding,1627
ENSRNOG00000023688,True,Drd1,protein_coding,4444
ENSRNOG00000023700,True,C16h19orf44,protein_coding,15999
ENSRNOG00000023708,True,Tmem176a,protein_coding,3777
ENSRNOG00000023712,True,Stox1,protein_coding,68771
ENSRNOG00000023720,False,,,
ENSRNOG00000023721,True,C3h20orf96,protein_coding,35259
ENSRNOG00000023746,True,Tmem39b,protein_coding,22276
ENSRNOG00000023753,True,Afdn,protein_coding,128843
ENSRNOG00000023760,True,Plekhm3,protein_coding,158973
ENSRNOG00000023762,True,AABR07056845.1,protein_coding,994
ENSRNOG00000023764,True,Kctd2,protein_coding,11452
ENSRNOG00000023765,True,Nyap2,protein_coding,246671
ENSRNOG00000023768,True,Rundc1,protein_coding,9827
ENSRNOG00000023778,True,Gcnt2,protein_coding,104752
ENSRNOG00000023781,True,Plec,protein_coding,57703
ENSRNOG00000023786,True,Ybx1,protein_coding,16717
ENSRNOG00000023794,True,Mei4,protein_coding,173988
ENSRNOG00000023799,True,Pak1ip1,protein_coding,11910
ENSRNOG00000023803,True,Cmya5,protein_coding,98836
ENSRNOG00000023807,True,Ccnyl1,protein_coding,36456
ENSRNOG00000023809,True,Opcml,protein_coding,1107779
ENSRNOG00000023812,True,Raver2,protein_coding,77466
ENSRNOG00000023814,False,,,
ENSRNOG00000023816,True,Aph1a,protein_coding,3521
ENSRNOG00000023824,True,C7h12orf56,protein_coding,49933
ENSRNOG00000023828,True,Dstl1,protein_coding,7901
ENSRNOG00000023830,True,Dnase2,protein_coding,2712
ENSRNOG00000023831,True,Sycp2l,protein_coding,55407
ENSRNOG00000023833,True,Ubqln3,protein_coding,3034
ENSRNOG00000023837,True,Mtx3,protein_coding,13305
ENSRNOG00000023841,False,,,
ENSRNOG00000023850,True,Tbrg1,protein_coding,8272
ENSRNOG00000023851,True,Igsf3,protein_coding,88265
ENSRNOG00000023861,True,Snap91,protein_coding,113543
ENSRNOG00000023863,True,Gpr139,protein_coding,40868
ENSRNOG00000023874,True,Tmem62,protein_coding,34488
ENSRNOG00000023881,True,Skap1,protein_coding,307125
ENSRNOG00000023896,True,Dusp6,protein_coding,4242
ENSRNOG00000023908,True,Egfem1,protein_coding,599858
ENSRNOG00000023910,True,Man2b1,protein_coding,19292
ENSRNOG00000023919,True,Nipsnap2,protein_coding,32443
ENSRNOG00000023920,True,Zfp791,protein_coding,14586
ENSRNOG00000023923,True,Fastkd2,protein_coding,19946
ENSRNOG00000023931,True,Ggn,protein_coding,3606
ENSRNOG00000023935,True,Nrsn2,protein_coding,8483
ENSRNOG00000023937,True,Slc49a3,protein_coding,8452
ENSRNOG00000023941,True,Fam178b,protein_coding,107808
ENSRNOG00000023943,True,Gbp1-ps1,protein_coding,12202
ENSRNOG00000023946,True,Dmac1,protein_coding,1096
ENSRNOG00000023951,True,Tbc1d30,protein_coding,88350
ENSRNOG00000023968,True,Fancf,protein_coding,1534
ENSRNOG00000023969,True,Herc6,protein_coding,57251
ENSRNOG00000023972,True,Col4a2,protein_coding,136237
ENSRNOG00000023985,True,Fan1,protein_coding,27878
ENSRNOG00000023989,True,Actr5,protein_coding,13486
ENSRNOG00000023991,True,Rab20,protein_coding,24192
ENSRNOG00000023993,True,Kif1a,protein_coding,84435
ENSRNOG00000023995,False,,,
ENSRNOG00000024000,True,Cd22,protein_coding,14863
ENSRNOG00000024008,True,Cdc25c,protein_coding,20351
ENSRNOG00000024012,True,Pex10,protein_coding,5166
ENSRNOG00000024019,True,Ccdc6,protein_coding,94963
ENSRNOG00000024022,True,Ndfip2,protein_coding,53951
ENSRNOG00000024025,True,Edc4,protein_coding,13703
ENSRNOG00000024027,True,Lemd3,protein_coding,197026
ENSRNOG00000024028,True,Sprr1a,protein_coding,1967
ENSRNOG00000024036,True,Fam98c,protein_coding,3571
ENSRNOG00000024039,True,Serinc5,protein_coding,103446
ENSRNOG00000024040,True,Mb21d2,protein_coding,99021
ENSRNOG00000024041,True,Hils1,protein_coding,841
ENSRNOG00000024043,True,Orc6,protein_coding,7796
ENSRNOG00000024056,True,Zfp715,protein_coding,15655
ENSRNOG00000024061,True,Rarb,protein_coding,644796
ENSRNOG00000024065,True,Zfp575,protein_coding,2107
ENSRNOG00000024066,True,Fundc2,protein_coding,6097
ENSRNOG00000024073,True,Syce1,protein_coding,11002
ENSRNOG00000024077,True,Fbxo5,protein_coding,6369
ENSRNOG00000024082,True,Gldn,protein_coding,44077
ENSRNOG00000024085,True,Tmem237,protein_coding,37334
ENSRNOG00000024089,True,Fndc3b,protein_coding,235136
ENSRNOG00000024101,True,Phkb,protein_coding,184900
ENSRNOG00000024104,True,Mbd1,protein_coding,16562
ENSRNOG00000024111,True,Cage1,protein_coding,38171
ENSRNOG00000024112,True,Dgkq,protein_coding,13961
ENSRNOG00000024114,True,Zdbf2,protein_coding,34385
ENSRNOG00000024119,True,Ghsr,protein_coding,3376
ENSRNOG00000024120,True,Rxfp1,protein_coding,118613
ENSRNOG00000024125,True,Slain1,protein_coding,59983
ENSRNOG00000024127,True,Atp13a5,protein_coding,139367
ENSRNOG00000024128,True,Aco2,protein_coding,42615
ENSRNOG00000024135,True,Zmat1,protein_coding,31277
ENSRNOG00000024136,True,Fam151b,protein_coding,36085
ENSRNOG00000024139,True,Miip,protein_coding,7183
ENSRNOG00000024140,True,Sft2d1,protein_coding,16056
ENSRNOG00000024142,True,Arglu1,protein_coding,24034
ENSRNOG00000024144,True,Cdipt,protein_coding,4267
ENSRNOG00000024145,True,Trim65,protein_coding,7034
ENSRNOG00000024149,False,,,
ENSRNOG00000024159,True,Fcer1g,protein_coding,21994
ENSRNOG00000024170,True,Phf5a,protein_coding,6989
ENSRNOG00000024177,False,,,
ENSRNOG00000024178,True,Cenpt,protein_coding,6457
ENSRNOG00000024186,True,Eef1b2,protein_coding,2844
ENSRNOG00000024190,True,Rasef,protein_coding,70123
ENSRNOG00000024194,True,Rsf1,protein_coding,116617
ENSRNOG00000024197,True,AABR07049149.1,protein_coding,467
ENSRNOG00000024201,True,Fer1l5,pseudogene,52582
ENSRNOG00000024207,True,Fgfrl1,protein_coding,12142
ENSRNOG00000024210,True,Nlrc3,protein_coding,33042
ENSRNOG00000024212,True,Tent4b,protein_coding,62012
ENSRNOG00000024213,True,Golim4,protein_coding,92315
ENSRNOG00000024221,True,Mettl24,protein_coding,118914
ENSRNOG00000024230,True,Tnfaip8l3,protein_coding,85622
ENSRNOG00000024237,True,Scel,protein_coding,116421
ENSRNOG00000024239,True,Fam89b,protein_coding,1594
ENSRNOG00000024241,True,Cdc23,protein_coding,54273
ENSRNOG00000024243,True,Cadm4,protein_coding,22221
ENSRNOG00000024245,True,Zkscan2,protein_coding,18893
ENSRNOG00000024250,True,Wwc3,protein_coding,116089
ENSRNOG00000024257,True,Irgc,protein_coding,5723
ENSRNOG00000024259,True,Tmem54,protein_coding,6491
ENSRNOG00000024264,True,Amz1,protein_coding,18660
ENSRNOG00000024266,True,Haus5,protein_coding,10963
ENSRNOG00000024272,True,Ino80d,protein_coding,58077
ENSRNOG00000024277,True,Card11,protein_coding,137025
ENSRNOG00000024278,True,Rbm42,protein_coding,9948
ENSRNOG00000024280,True,Ccdc170,protein_coding,139079
ENSRNOG00000024288,True,Etv2,protein_coding,2872
ENSRNOG00000024294,False,,,
ENSRNOG00000024309,True,Cox6b1,protein_coding,8892
ENSRNOG00000024310,True,Kcnf1,protein_coding,2672
ENSRNOG00000024312,True,Xkr8,protein_coding,7131
ENSRNOG00000024322,True,Shroom2,protein_coding,171684
ENSRNOG00000024330,True,Ngp,protein_coding,3367
ENSRNOG00000024335,True,Fastkd1,protein_coding,25829
ENSRNOG00000024336,True,Senp6,protein_coding,78118
ENSRNOG00000024338,True,C6h2orf50,protein_coding,6177
ENSRNOG00000024342,False,,,
ENSRNOG00000024345,True,Pard3b,protein_coding,1029617
ENSRNOG00000024346,True,Plet1,protein_coding,11805
ENSRNOG00000024349,True,Cbarp,protein_coding,8840
ENSRNOG00000024350,True,Cldn34a,protein_coding,635
ENSRNOG00000024352,True,Tyw1,protein_coding,87857
ENSRNOG00000024363,True,Sertad1,protein_coding,3839
ENSRNOG00000024364,True,Enkd1,protein_coding,4467
ENSRNOG00000024365,True,Ect2,protein_coding,62098
ENSRNOG00000024372,True,Cwf19l2,protein_coding,74919
ENSRNOG00000024376,True,Zfp111,protein_coding,12826
ENSRNOG00000024382,True,Fcgr3a,protein_coding,10049
ENSRNOG00000024390,True,Osm,protein_coding,3969
ENSRNOG00000024402,True,Focad,protein_coding,321984
ENSRNOG00000024410,True,Blvrb,protein_coding,31680
ENSRNOG00000024411,True,Cbr4,protein_coding,28488
ENSRNOG00000024414,True,Ate1,protein_coding,117346
ENSRNOG00000024420,True,Eme1,protein_coding,8706
ENSRNOG00000024425,False,,,
ENSRNOG00000024426,True,Mro,protein_coding,16449
